RecordTimeStamp,job ID,worker ID,value func type,time predict,real time,norm (alpha0 * time prediction),norm (alpha0 * real time),quality predict,real quality,norm (alpha1 * quality prediction),norm (alpha1 * quality),urgency,norm (alpha2 * urgency),alpha4 * exponent waiting time,norm(alpha5 * waiting time),predict value func,eval func,arrival time,assignment time,waiting time,active time,completed time,total time,h_time,available workers,
1644417519,job0_scenario1_0,B11,TT_constrains,(8, 7),-1,[0.36002736 0.33690819],-1,5,-1,0.4,-1,9,0.35555555555555557,0.2,0.0,-0.7200547224104364,-1,0,0,0,0,0,-1,-1,['in27', 'B14'],
1644417519,job2_scenario2_7,B14,TT_constrains,(4, 5),-1,[0.24001824 0.27865255],-1,5,-1,0.4,-1,6,0.22222222222222224,0.2,0.0,-0.4800364816069576,-1,7,7,0,0,0,-1,-1,['in27'],
1644417519,job3_scenario1_9,in27,TT_constrains,(14, 15),-1,[0.45691732 0.4688625 ],-1,5,-1,0.4,-1,8,0.3111111111111111,0.2,0.0,-0.9138346305067322,-1,9,9,0,0,0,-1,-1,['B11'],
1644417519,job6_scenario1_18,B14,TT_constrains,(7, 9),-1,[0.33690819 0.38041991],-1,5,-1,0.4,-1,8,0.3111111111111111,0.2,0.0,-0.6738163897032535,-1,18,18,0,0,0,-1,-1,['B11'],
1644417519,job10_scenario4_24,B11,TT_constrains,(8, 7),-1,[0.36002736 0.33690819],-1,5,-1,0.4,-1,5,0.17777777777777778,0.2,0.0,-0.7200547224104364,-1,24,24,0,0,0,-1,-1,[],
1644417520,job12_scenario1_31,B14,TT_constrains,(8, 3),-1,[0.36002736 0.19020996],-1,5,-1,0.4,-1,9,0.35555555555555557,0.2,0.0,-0.7200547224104364,-1,31,31,0,0,0,-1,-1,['in27'],
1644417520,job13_scenario1_32,in27,TT_constrains,(13, 14),-1,[0.44408652 0.45691732],-1,5,-1,0.4,-1,1,0.0,0.2,0.0,-0.8881730313475459,-1,32,32,0,0,0,-1,-1,['B11'],
1644417520,job15_scenario4_34,B11,TT_constrains,(4, 3),-1,[0.24001824 0.19020996],-1,5,-1,0.4,-1,1,0.0,0.2,0.0,-0.4800364816069576,-1,34,34,0,0,0,-1,-1,[],
1644417520,job17_scenario2_37,B14,TT_constrains,(7, 3),-1,[0.33690819 0.19020996],-1,5,-1,0.4,-1,1,0.0,0.2,0.0,-0.6738163897032535,-1,37,37,0,0,0,-1,-1,[],
1644417520,job18_scenario3_40,B11,TT_constrains,(10, 6),-1,[0.39866167 0.31021908],-1,5,-1,0.4,-1,4,0.13333333333333333,0.2,0.0,-0.7973233374105165,-1,40,40,0,0,0,-1,-1,[],
1644417521,job20_scenario3_47,B11,TT_constrains,(6, 6),-1,[0.31021908 0.31021908],-1,5,-1,0.4,-1,3,0.08888888888888889,0.2,0.0,-0.6204381519660531,-1,47,47,0,0,0,-1,-1,['in27', 'B14'],
1644417521,job16_scenario1_35,B14,TT_constrains,(12, 7),-1,[0.4302282  0.33690819],-1,5,-1,0.4,-1,2,0.044444444444444446,0.25760406617379916,0.4608250357809673,-0.860456392769532,-1,35,52,17,0,0,-1,-1,['in27'],
1644417521,job23_scenario1_54,B11,TT_constrains,(6, 10),-1,[0.31021908 0.39866167],-1,5,-1,0.4,-1,7,0.26666666666666666,0.2,0.0,-0.6204381519660531,-1,54,54,0,0,0,-1,-1,['in27'],
1644417522,job29_scenario2_65,B14,TT_constrains,(5, 1),-1,[0.27865255 0.        ],-1,5,-1,0.4,-1,3,0.08888888888888889,0.2,0.0,-0.5573050966070376,-1,65,65,0,0,0,-1,-1,['in27', 'B11'],
1644417522,job25_scenario1_56,B14,TT_constrains,(14, 8),-1,[0.45691732 0.36002736],-1,5,-1,0.4,-1,9,0.35555555555555557,0.23558978748010523,0.39002010815899785,-0.9138346305067322,-1,56,67,11,0,0,-1,-1,['in27', 'B11'],
1644417523,job34_scenario3_70,B11,TT_constrains,(2, 3),-1,[0.12000912 0.19020996],-1,5,-1,0.4,-1,5,0.17777777777777778,0.2,0.0,-0.2400182408034788,-1,70,70,0,0,0,-1,-1,['in27'],
1644417523,job37_scenario1_74,B11,TT_constrains,(14, 9),-1,[0.45691732 0.38041991],-1,5,-1,0.4,-1,3,0.08888888888888889,0.2,0.0,-0.9138346305067322,-1,74,74,0,0,0,-1,-1,['in27'],
1644417523,job38_scenario1_78,B14,TT_constrains,(10, 10),-1,[0.39866167 0.39866167],-1,5,-1,0.4,-1,7,0.26666666666666666,0.2,0.0,-0.7973233374105165,-1,78,78,0,0,0,-1,-1,['in27'],
1644417524,job41_scenario1_86,B11,TT_constrains,(5, 8),-1,[0.27865255 0.36002736],-1,5,-1,0.4,-1,2,0.044444444444444446,0.2,0.0,-0.5573050966070376,-1,86,86,0,0,0,-1,-1,['in27'],
1644417524,job44_scenario1_89,in27,TT_constrains,(14, 17),-1,[0.45691732 0.49053282],-1,5,-1,0.4,-1,9,0.35555555555555557,0.2,0.0,-0.9138346305067322,-1,89,89,0,0,0,-1,-1,['B14'],
1644417525,job48_scenario2_95,B14,TT_constrains,(8, 5),-1,[0.36002736 0.27865255],-1,5,-1,0.4,-1,9,0.35555555555555557,0.20299999999999999,0.0,-0.7200547224104364,-1,95,96,1,0,0,-1,-1,['B11'],
1644417525,job49_scenario4_96,B11,TT_constrains,(4, 5),-1,[0.24001824 0.27865255],-1,5,-1,0.4,-1,4,0.13333333333333333,0.2,0.0,-0.4800364816069576,-1,96,96,0,0,0,-1,-1,[],
1644417526,job52_scenario2_102,B14,TT_constrains,(6, 5),-1,[0.31021908 0.27865255],-1,5,-1,0.4,-1,4,0.13333333333333333,0.20299999999999999,0.0,-0.6204381519660531,-1,102,103,1,0,0,-1,-1,['B11'],
1644417526,job55_scenario4_105,B11,TT_constrains,(6, 3),-1,[0.31021908 0.19020996],-1,5,-1,0.4,-1,7,0.26666666666666666,0.2,0.0,-0.6204381519660531,-1,105,105,0,0,0,-1,-1,[],
1644417527,job56_scenario1_108,in27,TT_constrains,(11, 10),-1,[0.41516335 0.39866167],-1,5,-1,0.4,-1,5,0.17777777777777778,0.20299999999999999,0.0,-0.8303266912852554,-1,108,109,1,0,0,-1,-1,['B14', 'B11'],
1644417527,job57_scenario2_110,B14,TT_constrains,(7, 6),-1,[0.33690819 0.31021908],-1,5,-1,0.4,-1,2,0.044444444444444446,0.20299999999999999,0.0,-0.6738163897032535,-1,110,111,1,0,0,-1,-1,['B11'],
1644417527,job35_scenario0_72,B11,TT_constrains,(18, 20),-1,[0.50042903 0.51867079],-1,5,-1,0.4,-1,6,0.22222222222222224,0.36280368173378896,0.6,-1.0008580631286275,-1,72,112,40,0,0,-1,-1,[],
1644417528,job63_scenario1_124,B14,TT_constrains,(6, 8),-1,[0.31021908 0.36002736],-1,5,-1,0.4,-1,8,0.3111111111111111,0.2,0.0,-0.6204381519660531,-1,124,124,0,0,0,-1,-1,['in27'],
1644417529,job66_scenario1_133,B11,TT_constrains,(11, 10),-1,[0.41516335 0.39866167],-1,5,-1,0.4,-1,3,0.08888888888888889,0.2,0.0,-0.8303266912852554,-1,133,133,0,0,0,-1,-1,['in27', 'B14'],
1644417530,job70_scenario1_141,in27,TT_constrains,(14, 16),-1,[0.45691732 0.48003648],-1,5,-1,0.4,-1,4,0.13333333333333333,0.20299999999999999,0.0,-0.9138346305067322,-1,141,142,1,0,0,-1,-1,['B14'],
1644417530,job54_scenario0_104,B11,TT_constrains,(21, 21),-1,[0.52711815 0.52711815],-1,5,-1,0.4,-1,8,0.3111111111111111,0.36280368173378896,0.6,-1.0542363008658278,-1,104,144,40,0,0,-1,-1,['B14'],
1644417532,job77_scenario2_151,B14,TT_constrains,(6, 3),-1,[0.31021908 0.19020996],-1,5,-1,0.4,-1,8,0.3111111111111111,0.20299999999999999,0.0,-0.6204381519660531,-1,151,152,1,0,0,-1,-1,[],
1644417533,job81_scenario2_157,B14,TT_constrains,(2, 3),-1,[0.12000912 0.19020996],-1,5,-1,0.4,-1,10,0.4,0.2,0.0,-0.2400182408034788,-1,157,157,0,0,0,-1,-1,[],
1644417533,job85_scenario1_161,in27,TT_constrains,(14, 16),-1,[0.45691732 0.48003648],-1,5,-1,0.4,-1,3,0.08888888888888889,0.20299999999999999,0.0,-0.9138346305067322,-1,161,162,1,0,0,-1,-1,['B14'],
1644417535,job65_scenario0_128,B11,TT_constrains,(23, 25),-1,[0.54286869 0.5573051 ],-1,5,-1,0.4,-1,1,0.0,0.36280368173378896,0.6,-1.0857373828583476,-1,128,168,40,0,0,-1,-1,['B14'],
1644417539,job101_scenario3_195,B11,TT_constrains,(5, 2),-1,[0.27865255 0.12000912],-1,5,-1,0.4,-1,3,0.08888888888888889,0.20299999999999999,0.0,-0.5573050966070376,-1,195,196,1,0,0,-1,-1,['in27', 'B14'],
1644417539,job86_scenario1_162,in27,TT_constrains,(16, 16),-1,[0.48003648 0.48003648],-1,5,-1,0.4,-1,10,0.4,0.3521596561273401,0.5916570934303076,-0.9600729632139152,-1,162,200,38,0,0,-1,-1,['B14', 'B11'],
1644417540,job84_scenario0_160,B11,TT_constrains,(21, 22),-1,[0.52711815 0.53517247],-1,5,-1,0.4,-1,5,0.17777777777777778,0.36280368173378896,0.6,-1.0542363008658278,-1,160,200,40,0,0,-1,-1,['B14'],
1644417540,job109_scenario2_206,B14,TT_constrains,(2, 3),-1,[0.12000912 0.19020996],-1,5,-1,0.4,-1,9,0.35555555555555557,0.2,0.0,-0.2400182408034788,-1,206,206,0,0,0,-1,-1,[],
1644417542,job116_scenario1_218,in27,TT_constrains,(9, 11),-1,[0.38041991 0.41516335],-1,5,-1,0.4,-1,9,0.35555555555555557,0.2,0.0,-0.7608398223251489,-1,218,218,0,0,0,-1,-1,['B14'],
1644417543,job97_scenario0_182,B11,TT_constrains,(26, 25),-1,[0.56409564 0.5573051 ],-1,5,-1,0.4,-1,9,0.35555555555555557,0.36280368173378896,0.6,-0.5640956360755124,-1,182,222,40,0,0,-1,-1,['B14'],
